"source","code","test_name","unit","loinc","default_unit"
"EPIC","11060","REDUCING SUBST., FECES",NA,"11060-1",NA
"EPIC","11069","NPM1 GENE MUTATION",NA,"54448-6",NA
"EPIC","11070","ADP 10UM",NA,"51728-4",NA
"EPIC","11071","AMPHETAMINES,GC/MS,UR",NA,"16234-7","ng/mL"
"EPIC","11074","CODEINE QUANTITATIVE","ng/mL","16250-3","ng/mL"
"EPIC","11076","MORPHINE QUANTITATIVE","ng/mL","3831-5","ng/mL"
"EPIC","11077","MORPHINE QUALITATIVE",NA,"3830-7",NA
"EPIC","11092","OXYCODONE EIA QUANTITATIVE","ng/mL","16249-5","ng/mL"
"EPIC","11093","OXYCODONE EIA QUALITATIVE",NA,"19642-8",NA
"EPIC","11094","6MAM (IA RESULT)","ng/mL","19593-3","ng/mL"
"EPIC","11100","6-MONOACETYLMORPHINE QUANTITATIVE","ng/mL","19593-3","ng/mL"
"EPIC","11101","6-MONOACETYLMORPHINE QUALITATIVE",NA,"10976-9",NA
"EPIC","11125","NORFENTANYL QUALITATIVE",NA,"43199-9",NA
"EPIC","11126","NORFENTANYL QUANTITATIVE","ng/mL","11074-2","ng/mL"
"EPIC","11147","PROPOXYPHENE EIA QUANTITATIVE","ng/mL","3545-1","ng/mL"
"EPIC","11150","PROPOXYPHENE EIA QUALITATIVE",NA,"19141-1",NA
"EPIC","11167","BENZODIAZEPINES EIA QUANTITATIVE","ng/mL","3390-2",NA
"EPIC","11168","BENZODIAZEPINES EIA QUALITATIVE",NA,"3390-2",NA
"EPIC","11170","ALPHAHYDROXYALPRAZOLAM QUANTITATIVE","ng/mL","16348-5","ng/mL"
"EPIC","11172","ALPHAHYDROXYALPRAZOLAM QUALITATIVE",NA,"19325-0",NA
"EPIC","11173","ALPRAZOLAM QUANTITATIVE","ng/mL","3312-6","ng/mL"
"EPIC","11174","ALPRAZOLAM QUALITATIVE",NA,"94116-1","qual"
"EPIC","11175","LORAZEPAM QUANTITATIVE","ng/mL","3724-2","ng/mL"
"EPIC","11176","C-ANCA TITER",NA,"14277-8","titer"
"EPIC","11177","LORAZEPAM QUALITATIVE",NA,"13565-7",NA
"EPIC","11178","NORDIAZEPAM QUANTITATIVE","ng/mL","35622-0","ng/mL"
"EPIC","11179","NORDIAZEPAM QUALITATIVE",NA,"3861-2",NA
"EPIC","11180","OXAZEPAM QUANTITATIVE","ng/mL","16201-6","ng/mL"
"EPIC","11181","OXAZEPAM QUALITATIVE",NA,"12361-2",NA
"EPIC","11182","7-AMINOCLONAZEPAM QUANTITATIVE","ng/mL","28073-5","ng/mL"
"EPIC","11183","7-AMINOCLONAZEPAM QUALITATIVE",NA,"61030-3",NA
"EPIC","11201","PENTOBARBITAL QUANTITATIVE","ng/mL","3924-8","ug/mL"
"EPIC","11202","PENTOBARBITAL QUALITATIVE",NA,"3923-0",NA
"EPIC","11203","PHENOBARBITAL QUANTITATIVE","ng/mL","3948-7","ug/mL"
"EPIC","11204","PHENOBARBITAL QUALITATIVE",NA,"3947-9",NA
"EPIC","11205","SECOBARBITAL QUANTITATIVE","ng/mL","32111-7",NA
"EPIC","11206","SECOBARBITAL QUALITATIVE",NA,"32111-7",NA
"EPIC","11227","CHOLESTEROL, SERUM","mg/dL","2093-3","mg/dL"
"EPIC","11227","CHOLESTEROL, SERUM",NA,"2093-3","mg/dL"
"EPIC","11242","AMPHETAMINES EIA QUANTITATIVE","ng/mL","8150-5","ug/L"
"EPIC","11243","AMPHETAMINES EIA QUALITATIVE",NA,"3349-8",NA
"EPIC","11246","AMPHETAMINE QUANTITATIVE","ng/mL","3349-8",NA
"EPIC","11247","AMPHETAMINE QUALITATIVE",NA,"3349-8",NA
"EPIC","11249","METHAMPHETAMINE QUALITATIVE",NA,"3779-6",NA
"EPIC","11257","(COCAINE) BENZOYLECGONINE QUANTITATIVE","ng/mL","70146-6","ng/mL"
"EPIC","11258","(COCAINE) BENZOYLECGONINE QUALITATIVE",NA,"3393-6",NA
"EPIC","11260","PHENCYCLIDINE EIA QUALITATIVE",NA,"19659-2",NA
"EPIC","11263","PHENCYCLIDINE QUALITATIVE",NA,"19659-2",NA
"EPIC","11316","NOROXYCODONE QUANTITATIVE","ng/mL","61425-5","ng/mL"
"EPIC","11317","NOROXYCODONE QUALITATIVE",NA,"61424-8",NA
"EPIC","11322","COMMENT_3",NA,"77202-0",NA
"EPIC","11339","WEIGHT","GRAMS","29463-7","kg"
"EPIC","11340","TIME",NA,"49049-0",NA
"EPIC","11343","BUSULFAN 2 HOUR POST INFUSION",NA,"93434-9","ng/mL"
"EPIC","11344","BUSULFAN 4 HOUR POST INFUSION",NA,"93433-1","ng/mL"
"EPIC","11345","BUSULFAN 1 HOUR POST INFUSION",NA,"93435-6","ng/mL"
"EPIC","11347","NPM1 MUTATION ANALYSIS",NA,"54448-6",NA
"EPIC","11351","GOLDENROD IGE","kU/L","6128-3","kIU/L"
"EPIC","11368","ANTI-NUCLEAR (ANA), IGG BY IFA",NA,"5155-7",NA
"EPIC","11369","PHOSPHOLIPASE A2 RECEPTOR (PLA2R) ANTIBODY, IGG",NA,"73737-9","arb U/mL"
"EPIC","11374","IGD, SERUM","mg/dL","2460-4","mg/dL"
"EPIC","11374","IGD, SERUM","mg/L","2460-4","mg/dL"
"EPIC","11374","IGD, SERUM",NA,"2460-4","mg/dL"
"EPIC","11375","ANA, TITER","ml","5048-4","titer"
"EPIC","11375","ANA, TITER",NA,"5048-4","titer"
"EPIC","11381","SLOPE",NA,"20265-5",NA
"EPIC","11384","AMPLITUDE","V","80403-9","v"
"EPIC","11385","AMPLITUDE","V","80403-9","v"
"EPIC","11389","AMPLITUDE","MV","80403-9","v"
"EPIC","11399","THERAPY NUMBER",NA,"57268-5","#"
"EPIC","11421","THERAPY NUMBER",NA,"57268-5","#"
"EPIC","11422","STATUS",NA,"33999-4",NA
"EPIC","11424","WAVEFORM ST",NA,"20126-9",NA
"EPIC","11432","B.BURGDORFERI AB, CSF",NA,"6318-0",NA
"EPIC","11433","MITOCHONDRIA M2 AB IGG","ug/mL","14251-3","Units"
"EPIC","11433","MITOCHONDRIA M2 AB IGG","Units","14251-3","Units"
"EPIC","11433","MITOCHONDRIA M2 AB IGG",NA,"14251-3","Units"
"EPIC","11445","NOTES",NA,"34109-9",NA
"EPIC","11447","BLOOD PRESSURE",NA,"76532-1","cm H2O"
"EPIC","11452","AMPLITUDE","V","80403-9","v"
"EPIC","11453","AMPLITUDE","V","80403-9","v"
"EPIC","11465","QRS MORPHOLOGY CRITERIA",NA,"8617-3",NA
"EPIC","11476","RHYTHM",NA,"8884-9",NA
"EPIC","11479","COMMENTARY",NA,"77202-0",NA
"EPIC","11484","BURST CYCLE LENGTH","MS","83366-5","/min"
"EPIC","11490","UNIT NUMBER",NA,"934-0",NA
"EPIC","11499","AMPLITUDE","MV","80403-9","v"
"EPIC","11517","CYSTATIN C","mg/L","33863-2","mg/L"
"EPIC","11517","CYSTATIN C",NA,"33863-2","mg/L"
"EPIC","11519","MYCO/UREAPLASMA CUL.UR",NA,"687-4",NA
"EPIC","11521","WEST NILE AB(IGG,IGM),SER",NA,"55402-2",NA
"EPIC","11522","WEST NILE AB(IGM), SERUM","IV","29536-0","IV"
"EPIC","11522","WEST NILE AB(IGM), SERUM",NA,"29536-0","IV"
"EPIC","11523","WEST NILE AB(IGG,IGM),CSF",NA,"41206-4",NA
"EPIC","11524","WEST NILE AB (IGM),CSF",NA,"29538-6","IV"
"EPIC","11526","BLOOD EXPIRATION DATE",NA,"935-7",NA
"EPIC","11529","PROTEIN ELECTRO.UR-RANDOM",NA,"51436-4","g/L"
"EPIC","11543","BLOOD TYPE",NA,"882-1",NA
"EPIC","11546","EGFR MUTATION ANALYSIS",NA,"21665-5",NA
"EPIC","11549","CA 19-9,PERICARDIAL FL.",NA,"50780-6","arb U/L"
"EPIC","11553","MITOCHONDRIAL ANTIBODY","Units","5247-2","titer"
"EPIC","11553","MITOCHONDRIAL ANTIBODY",NA,"5247-2","titer"
"EPIC","11554","ANCA VASCULITIDES",NA,"57777-5",NA
"EPIC","11555","PARIETAL CELL ANTIBODY","Units","8087-9",NA
"EPIC","11555","PARIETAL CELL ANTIBODY",NA,"8087-9",NA
"EPIC","11556","SMOOTH MUSCLE ANTIBODY","Units","14252-1",NA
"EPIC","11556","SMOOTH MUSCLE ANTIBODY",NA,"14252-1",NA
"EPIC","11557","SJOGREN'S AB (SS-B)","AI","17791-5","IV"
"EPIC","11557","SJOGREN'S AB (SS-B)",NA,"17791-5","IV"
"EPIC","11558","SJOGREN'S AB (SS-A)","AI","17792-3","IV"
"EPIC","11558","SJOGREN'S AB (SS-A)",NA,"17792-3","IV"
"EPIC","11559","EBV CAPSID AG(VCA) IGA AB","U/mL","31369-2",NA
"EPIC","11559","EBV CAPSID AG(VCA) IGA AB",NA,"31369-2",NA
"EPIC","11560","MITOTANE (LYSODREN)","mcg/mL","13626-7","ug/mL"
"EPIC","11560","MITOTANE (LYSODREN)",NA,"13626-7","ug/mL"
"EPIC","11567","MACROPHAGES","%","12230-9","%"
"EPIC","11568","MESOTHELIA","%","12234-1","%"
"EPIC","11569","REACTIVE LYMPH","%","735-1","%"
"EPIC","11571","TOTAL NUCLEATED CELL","/uL","772-4","10*9/L"
"EPIC","11572","SMITH ANTIBODY","units","11090-8","units"
"EPIC","11572","SMITH ANTIBODY",NA,"11090-8","units"
"EPIC","11573","RNP ANTIBODY","AI","29374-6","EUS"
"EPIC","11573","RNP ANTIBODY","AU/mL","29374-6","EUS"
"EPIC","11573","RNP ANTIBODY",NA,"29374-6","EUS"
"EPIC","11575","HDL CHOLESTEROL","mg/dL","2085-9","mg/dL"
"EPIC","11578","RBC - SYNOVIAL FLUID","/uL","797-1","10*6/L"
"EPIC","11579","VIRAL LOAD-HIV",NA,"20447-9","copies/mL"
"EPIC","11582","ANA SCREEN",NA,"8061-4",NA
"EPIC","11583","M-SPIKE %","%","42484-6","%"
"EPIC","11583","M-SPIKE %",NA,"42484-6","%"
"EPIC","11584","M-SPIKE G/DL","g/dl","33358-3","g/dL"
"EPIC","11584","M-SPIKE G/DL",NA,"33358-3","g/dL"
"EPIC","11591","A/G RATIO, SERUM",NA,"1759-0","ratio"
"EPIC","11592","COLOR","g/L","5778-6",NA
"EPIC","11592","COLOR",NA,"5778-6",NA
"EPIC","11593","APPEARANCE",NA,"33511-7",NA
"EPIC","11594","POLY","%","31160-5","%"
"EPIC","11594","POLY",NA,"31160-5","%"
"EPIC","11595","LYMPH","%","736-9","%"
"EPIC","11596","MONO","%","26485-3","%"
"EPIC","11597","EOS","%","713-8","%"
"EPIC","11598","BASO","%","706-2","%"
"EPIC","11599","PLASMA CELLS","%","13047-6","%"
"EPIC","11600","BLASTS","%","709-6","%"
"EPIC","11601","CRYSTALS",NA,"5782-8",NA
"EPIC","11608","MUSK ANTIBODY TITERS","nmol/L","51763-1","titer"
"EPIC","11608","MUSK ANTIBODY TITERS",NA,"51763-1","titer"
"EPIC","11612","CARDIOLIPIN ANTIBODIES",NA,"3180-7","U/mL"
"EPIC","11615","PTT (POCT)","SECONDS","3173-2","s"
"EPIC","11617","5,10-MTHFR C677T MUT.",NA,"28005-7",NA
"EPIC","11619","ANGIOTENSIN C.ENZ., CSF",NA,"12480-0","U/L"
"EPIC","11620","RENIN ACTIVITY",NA,"2915-7","ng/mL/hr"
"EPIC","11622","ALPHA 1-ANTITRYPSIN","MG/DL","1825-9","mg/dL"
"EPIC","11622","ALPHA 1-ANTITRYPSIN",NA,"1825-9","mg/dL"
"EPIC","11623","CA 19-9 (ARUP)","U/mL","24108-3","U/mL"
"EPIC","11623","CA 19-9 (ARUP)","U/ML","24108-3","U/mL"
"EPIC","11623","CA 19-9 (ARUP)",NA,"24108-3","U/mL"
"EPIC","11624","ERYTHROPOIETIN","mIU/ML","15061-5","mIU/mL"
"EPIC","11624","ERYTHROPOIETIN",NA,"15061-5","mIU/mL"
"EPIC","11625","URIC ACID (CONC.)","MG/DL","3084-1","mg/dL"
"EPIC","11630","N-TERMINAL PTH",NA,"2733-4","mg/dL"
"EPIC","11632","RAST - OAK,WHITE",NA,"15875-8",NA
"EPIC","11633","PRO-PREDICT METABOLITES",NA,"82869-9",NA
"EPIC","11640","ALPHA-1-ANTITRYPSIN, FE.24HR.",NA,"46429-7","mg/g"
"EPIC","11645","PROPOXYPHENE SCR.UR",NA,"19429-0",NA
"EPIC","11646","PLANTAIN, ENGLISH",NA,"6110-1","kIU/L"
"EPIC","11650","COLD AGGLUTININS",NA,"5098-9","titer"
"EPIC","11651","VITAMIN B12, PLASMA","PG/ML","2132-9","pg/mL"
"EPIC","11651","VITAMIN B12, PLASMA",NA,"2132-9","pg/mL"
"EPIC","11652","FREE PSA PANEL",NA,"12841-3","%"
"EPIC","11653","CA27-29","U/ML","17842-6","U/mL"
"EPIC","11653","CA27-29",NA,"17842-6","U/mL"
"EPIC","11655","TRANSFERRIN, SERUM","MG/DL","3034-6","mg/dL"
"EPIC","11655","TRANSFERRIN, SERUM",NA,"3034-6","mg/dL"
"EPIC","11657","T3 UPTAKE","% T UPTAKE","3050-2","%"
"EPIC","11657","T3 UPTAKE",NA,"3050-2","%"
"EPIC","11658","EBV PCR QUANT",NA,"32585-2","copies/mL"
"EPIC","11659","CORTISOL, SERUM","MCG%","2143-6","ug/dL"
"EPIC","11661","SPECIFIC GRAVITY",NA,"5811-5",NA
"EPIC","11664","ANION GAP","mmol/L","33037-3","mmol/L"
"EPIC","11664","ANION GAP","mmoL/L","33037-3","mmol/L"
"EPIC","11664","ANION GAP",NA,"33037-3","mmol/L"
"EPIC","11665","LIPEMIC INDEX",NA,"46425-5",NA
"EPIC","11667","UIBC","MCG/DL","2501-5","ug/dL"
"EPIC","11667","UIBC","ug/dL","2501-5","ug/dL"
"EPIC","11667","UIBC",NA,"2501-5","ug/dL"
"EPIC","11668","ICTERIC INDEX",NA,"46426-3",NA
"EPIC","11669","# RBC COUNTED (FLUID)",NA,"26455-6","10*3/uL"
"EPIC","11673","# WBC COUNTED (OTHER)",NA,"35051-2","10*3/uL"
"EPIC","11674","HCG, TOTAL BETA","MIU/ML","21198-7","mIU/mL"
"EPIC","11676","# WBC COUNTED (FLUID)","/uL","57845-0","10*9/L"
"EPIC","11679","VOLUME","L","3169-0","mL"
"EPIC","11683","MPL 505/515 MUTATION ANALYSIS",NA,"62947-7",NA
"EPIC","11688","TOTAL VOLUME","Liters","3169-0","mL"
"EPIC","11688","TOTAL VOLUME","ml","3169-0","mL"
"EPIC","11689","COLL DURATION","Hours","13362-9","Hours"
"EPIC","11689","COLL DURATION","hrs","13362-9","Hours"
"EPIC","11690","METANEPHRINES, URINE",NA,"2609-6","ug/24 H"
"EPIC","11692","WBC MORPHOLOGY",NA,"11156-7",NA
"EPIC","11698","SEGMENTED CELLS","%","769-0","%"
"EPIC","11699","LYMPHOCYTE","%","736-9","%"
"EPIC","11700","MONOCYTE","%","26485-3","%"
"EPIC","11701","EOSINOPHIL","%","713-8","%"
"EPIC","11702","BASOPHIL","%","706-2","%"
"EPIC","11703","ATYPICAL LYMPHOCYTES","%","735-1","%"
"EPIC","11704","BAND CELL","%","764-1","%"
"EPIC","11705","METAMYLOCYTE","%","740-1","%"
"EPIC","11706","MYELOCYTE","%","749-2","%"
"EPIC","11707","PROMYELOCYTE","%","783-1","%"
"EPIC","11708","BLASTS","%","709-6","%"
"EPIC","11709","PLASMA CELL","%","13047-6","%"
"EPIC","11711","PLATELET ESTIMATE",NA,"49497-1","10*3/mm3"
"EPIC","11712","RBC MORPHOLOGY",NA,"6742-1",NA
"EPIC","11713","RBC MORPHOLOGY",NA,"6742-1",NA
"EPIC","11714","RBC MORPHOLOGY",NA,"6742-1",NA
"EPIC","11715","RBC MORPHOLOGY",NA,"6742-1",NA
"EPIC","11716","RBC MORPHOLOGY",NA,"6742-1",NA
"EPIC","11717","WBC MORPHOLOGY",NA,"11156-7",NA
"EPIC","11718","WBC MORPHOLOGY",NA,"11156-7",NA
"EPIC","11719","WBC MORPHOLOGY",NA,"11156-7",NA
"EPIC","11720","NUMBER CELLS COUNTED",NA,"11282-1","#"
"EPIC","11721","C REACTIVE PROTEIN","mg/dL","1988-5","mg/L"
"EPIC","11721","C REACTIVE PROTEIN","MG/DL","1988-5","mg/L"
"EPIC","11721","C REACTIVE PROTEIN","MG/L","1988-5","mg/L"
"EPIC","11721","C REACTIVE PROTEIN",NA,"1988-5","mg/L"
"EPIC","11727","BURST CYCLE LENGTH","MS","83366-5","/min"
"EPIC","11744","NOTES",NA,"34109-9",NA
"EPIC","11745","NOTES",NA,"34109-9",NA
"EPIC","11783","LK MICROSOMAL AB",NA,"11566-7",NA
"EPIC","11788","P-ANCA TITER","titer","14278-6","titer"
"EPIC","11788","P-ANCA TITER",NA,"14278-6","titer"
"EPIC","11789","C-ANCA TITER","titer","14277-8","titer"
"EPIC","11789","C-ANCA TITER",NA,"14277-8","titer"
"EPIC","11790","ATYPICAL P-ANCA TITER","titer","49503-6","titer"
"EPIC","11790","ATYPICAL P-ANCA TITER",NA,"49503-6","titer"
"EPIC","11791","PROTEIN FRACTIONS,URINE",NA,"13438-7",NA
"EPIC","11792","ALBUMIN","g/dL","1751-7","g/dL"
"EPIC","11792","ALBUMIN","Relative %","13992-3","%"
"EPIC","11792","ALBUMIN",NA,"1751-7","g/dL"
"EPIC","11793","ALPHA-1 GLOBULIN","mg/dL","2865-4","g/dL"
"EPIC","11793","ALPHA-1 GLOBULIN","Relative %","13990-7","%"
"EPIC","11794","ALPHA-2 GLOBULIN","mg/d","2868-8","g/dL"
"EPIC","11794","ALPHA-2 GLOBULIN","Relative %","13987-3","%"
"EPIC","11795","BETA GLOBULIN","mg/gCR","2871-2","g/dL"
"EPIC","11795","BETA GLOBULIN","Relative %","13994-9","%"
"EPIC","11796","GAMMA GLOBULIN","g/dL","2874-6","g/dL"
"EPIC","11796","GAMMA GLOBULIN","mg/d","2874-6","g/dL"
"EPIC","11796","GAMMA GLOBULIN","mg/dL","2874-6","g/dL"
"EPIC","11796","GAMMA GLOBULIN","Relative %","13989-9","%"
"EPIC","11797","A/G RATIO",NA,"1759-0","ratio"
"EPIC","11798","URINE TOTAL PROTEIN","mg/L","2888-6","mg/dL"
"EPIC","11799","PROTEIN,TOTAL,24 HOUR URINE","mg/24 h","2889-4","g/24 H"
"EPIC","11799","PROTEIN,TOTAL,24 HOUR URINE",NA,"2889-4","g/24 H"
"EPIC","11800","PROTEIN/CREAT,24 HR URINE","mg/g creat","14958-3","mg/g creatinine"
"EPIC","11801","CREATININE,24 HOUR URINE","g/24 h","2162-6","g/24 H"
"EPIC","11806","PROTEIN ELECTRO.,UR-24HR",NA,"51436-4","g/L"
"EPIC","11814","HIV-1AB, WESTERN BLOT",NA,"5221-7",NA
"EPIC","11820","IFE INTERPRETATION",NA,"13440-3",NA
"EPIC","11823","CREATININE URINE",NA,"2161-8","mg/dL"
"EPIC","11826","RAPID HIV FINGER STICK (POCT)",NA,"49580-4",NA
"EPIC","11829","RESPIRATORY VIRAL PNL,DFA",NA,"88137-5",NA
"EPIC","11833","M-SPIKE","mg/L","33358-3","g/dL"
"EPIC","11840","RAPID HIV-1 EIA",NA,"49905-3",NA
"EPIC","11848","INV(16), QN, PCR",NA,"72210-8","%"
"EPIC","11881","ADENOVIRUS PCR, STOOL",NA,"49339-5","copies/mL"
"EPIC","11883","OXYCODONE QUANTITATIVE","ng/mL","16249-5","ng/mL"
"EPIC","11884","OXYCODONE QUALITATIVE",NA,"10998-3",NA
"EPIC","11885","OXYMORPHONE QUANTITATIVE","ng/mL","17395-5","ng/mL"
"EPIC","11886","OXYMORPHONE QUALITATIVE",NA,"18325-1",NA
"EPIC","11888","FLUID TYPE",NA,"14725-6",NA
"EPIC","11890","SPEC TYPE FOR BCRAQ",NA,"66746-9",NA
"EPIC","11901","CORTISONE, SERUM","ug/dL","14159-8","ug/dL"
"EPIC","11901","CORTISONE, SERUM",NA,"14159-8","ug/dL"
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","133 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","150 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","162 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","176 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","189 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","190 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","191 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","192 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","193 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","194 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","195 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","196 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","197 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","198 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","199 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","200 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","201 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","202 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","203 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","2034 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","204 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","205 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","206 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","208 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","210 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","211 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","212 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","213 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","214 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","215 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","216 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","217 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","218 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","219 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","220 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","221 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","222 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","223 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","224 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","225 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","226 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","227 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","228 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","229 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","230 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","231 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","232 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","233 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","234 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","235 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","236 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","237 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","238 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","239 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","240 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","241 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","242 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","243 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","244 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","245 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","246 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","247 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","248 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","249 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","250 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","251 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","253 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","254 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","255 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","257 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","258 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","259 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","260 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","261 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","262 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","263 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","265 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","266 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","267 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","269 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","270 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","271 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","272 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","273 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","274 ml","54414-8",NA
"EPIC","11956","PLATELETS, SINGLE DONOR LR, IRR","276 ml","54414-8",NA
