"source","code","test_name","unit","loinc","default_unit"
"EPIC","18799","RBC COUNT","10*6/ul","789-8","10*12/L"
"EPIC","18799","RBC COUNT","m/cu mm","789-8","10*12/L"
"EPIC","18799","RBC COUNT","X 10 3","23859-2","10*3/uL"
"EPIC","18550","MCHC","g/dL","786-4","g/L;g/dL"
"EPIC","18550","MCHC",NA,"786-4","g/L;g/dL"
"EPIC","18551","MCV","fL","787-2","fL"
"EPIC","18551","MCV",NA,"787-2","fL"
"EPIC","18548","MCH","pg","785-6","pg"
"EPIC","18548","MCH",NA,"785-6","pg"
"EPIC","18802","RDW","%","788-0","%"
"EPIC","18802","RDW",NA,"788-0","%"
"EPIC","18587","MPV","fL","32623-1","fL"
"EPIC","18587","MPV",NA,"32623-1","fL"
"EPIC","14813","BUN","mg/dL","3094-0","mg/dL"
"EPIC","14813","BUN",NA,"3094-0","mg/dL"
"EPIC","14808","K","mmol/L","2823-3","mmol/L"
"EPIC","14808","K",NA,"2823-3","mmol/L"
"EPIC","14808","K","MMOL/L","2823-3","mmol/L"
"EPIC","14811","CREA","mg/dL","2160-0","mg/dL"
"EPIC","14811","CREA",NA,"2160-0","mg/dL"
"EPIC","14811","CREA","MG/DL","2160-0","mg/dL"
"EPIC","14812","CA","mg/dL","17861-6","mg/dL"
"EPIC","14812","CA",NA,"17861-6","mg/dL"
"EPIC","14812","CA","MG/DL","17861-6","mg/dL"
"EPIC","14812","CA","mmol/l","1994-3","mmol/L"
"EPIC","14809","GLUC, RND","mg/dL","2345-7","mg/dL"
"EPIC","14809","GLUC, RND",NA,"2345-7","mg/dL"
"EPIC","12345","CO2","mmol/L","2028-9","mmol/L"
"EPIC","12345","CO2",NA,"2028-9","mmol/L"
"EPIC","14814","ANION GAP","mmoL/L","33037-3","mmol/L"
"EPIC","14814","ANION GAP",NA,"33037-3","mmol/L"
"EPIC","14816","EST GFR",NA,"48642-3","mL/min; ml/min/1.73m2"
"EPIC","14816","EST GFR","ml/min/1.73m2","48642-3","mL/min; ml/min/1.73m2"
"EPIC","14816","EST GFR","ml/min","48642-3","mL/min; ml/min/1.73m2"
"EPIC","2849","CHOLESTEROL","MG/DL","2093-3","mg/dL"
"EPIC","2849","CHOLESTEROL","mg/dL","2093-3","mg/dL"
"EPIC","2849","CHOLESTEROL",NA,"2093-3","mg/dL"
"EPIC","2849","CHOLESTEROL","mg/dl","2093-3","mg/dL"
"EPIC","3362","HDL CHOLESTEROL","mg/dL","2085-9","mg/dL"
"EPIC","3362","HDL CHOLESTEROL","MG/DL","2085-9","mg/dL"
"EPIC","3362","HDL CHOLESTEROL",NA,"2085-9","mg/dL"
"EPIC","3362","HDL CHOLESTEROL","mg/dl","2085-9","mg/dL"
"EPIC","3362","HDL CHOLESTEROL","g/dL","2085-9","mg/dL"
"EPIC","18160","DIFF RESULTS",NA,"58445-8",NA
"EPIC","3877","NUCLEATE RBC%","%","58413-6","%"
"EPIC","3877","NUCLEATE RBC%",NA,"58413-6","%"
"EPIC","3872","NRBC#","x10 3/uL","772-4","10*9/L"
"EPIC","3872","NRBC#",NA,"772-4","10*9/L"
"EPIC","17392","MONO","%","26485-3","%"
"EPIC","17392","MONO",NA,"26485-3","%"
"EPIC","17337","LYMPH","%","736-9","%"
"EPIC","17337","LYMPH",NA,"736-9","%"
"EPIC","17417","NEUTRO ABS","K/uL","751-8","10*9/L"
"EPIC","17417","NEUTRO ABS",NA,"751-8","10*9/L"
"EPIC","17417","NEUTRO ABS","K/UL","751-8","10*9/L"
"EPIC","17417","NEUTRO ABS","cells/mcL","751-8","10*9/L"
"EPIC","17338","LYMPH ABS","K/uL","731-0","10*9/L"
"EPIC","17338","LYMPH ABS",NA,"731-0","10*9/L"
"EPIC","17338","LYMPH ABS","K/UL","731-0","10*9/L"
"EPIC","17338","LYMPH ABS","cells/mcL","731-0","10*9/L"
"EPIC","17393","MONO ABS","K/uL","742-7","10*9/L"
"EPIC","17393","MONO ABS",NA,"742-7","10*9/L"
"EPIC","17393","MONO ABS","K/UL","742-7","10*9/L"
"EPIC","17416","NEUTRO","%","770-8","%"
"EPIC","17416","NEUTRO",NA,"770-8","%"
"EPIC","2385","A/G RATIO",NA,"1759-0","ratio"
"EPIC","16919","BASO","%","706-2","%"
"EPIC","16919","BASO",NA,"704-7","10*9/L"
"EPIC","17113","EOSIN ABS","K/uL","711-2","10*9/L"
"EPIC","17113","EOSIN ABS",NA,"711-2","10*9/L"
"EPIC","17113","EOSIN ABS","K/UL","711-2","10*9/L"
"EPIC","16920","BASO ABS","K/uL","704-7","10*9/L"
"EPIC","16920","BASO ABS",NA,"704-7","10*9/L"
"EPIC","16920","BASO ABS","K/UL","704-7","10*9/L"
"EPIC","18214","EOSIN","%","713-8","%"
"EPIC","18214","EOSIN",NA,"713-8","%"
"EPIC","4577","U-PROTEIN","MG/DL","5804-0","mg/dL"
"EPIC","4577","U-PROTEIN","mg/dL","5804-0","mg/dL"
"EPIC","4577","U-PROTEIN",NA,"5804-0","mg/dL"
"EPIC","4548","U-KETONE","MG/DL","5797-6","mg/dL"
"EPIC","4548","U-KETONE","mg/dL","5797-6","mg/dL"
"EPIC","4548","U-KETONE",NA,"5797-6","mg/dL"
"EPIC","4542","U-GLUCOSE","MG/DL","5792-7","mg/dL"
"EPIC","4542","U-GLUCOSE","mg/dL","5792-7","mg/dL"
"EPIC","4542","U-GLUCOSE",NA,"5792-7","mg/dL"
"EPIC","3259","GAMMA GTP-BLD","U/L","2324-2","U/L"
"EPIC","3259","GAMMA GTP-BLD",NA,"2324-2","U/L"
"EPIC","3259","GAMMA GTP-BLD","IU/L","2324-2","U/L"
"EPIC","3259","GAMMA GTP-BLD","u/L","2324-2","U/L"
"EPIC","3259","GAMMA GTP-BLD","u/l","2324-2","U/L"
"EPIC","3259","GAMMA GTP-BLD","iu/l","2324-2","U/L"
"EPIC","3259","GAMMA GTP-BLD","g/dL","2324-2","U/L"
"EPIC","4570","U-PH",NA,"5803-2","pH"
"EPIC","4590","UROBILINOGEN","EU/DL","19161-9","Ehrlich units/dL"
"EPIC","4590","UROBILINOGEN","mg/dL","3107-0","mg/dL"
"EPIC","4590","UROBILINOGEN","EU/dL","19161-9","Ehrlich units/dL"
"EPIC","4590","UROBILINOGEN",NA,"3107-0","mg/dL"
"EPIC","4590","UROBILINOGEN","MG/DL","3107-0","mg/dL"
"EPIC","4535","U-COLOR",NA,"5778-6",NA
"EPIC","4563","U-NITRITE",NA,"5802-4",NA
"EPIC","4522","U-BILIRUBIN",NA,"5770-3",NA
"EPIC","4595","U-SPECIFIC GRAVITY",NA,"5811-5",NA
"EPIC","4595","U-SPECIFIC GRAVITY","RI","5811-5",NA
"EPIC","4518","U-APPEARANCE",NA,"5767-9",NA
"EPIC","4550","U-LEUKOCYTE ESTERASE",NA,"5799-2",NA
"EPIC","4550","U-LEUKOCYTE ESTERASE","LEU/UL","5799-2",NA
"EPIC","4550","U-LEUKOCYTE ESTERASE","LEU/uL","5799-2",NA
"EPIC","4487","TRIGLYCERIDES","MG/DL","2571-8","mg/dL"
"EPIC","4487","TRIGLYCERIDES","mg/dL","2571-8","mg/dL"
"EPIC","4487","TRIGLYCERIDES",NA,"2571-8","mg/dL"
"EPIC","4487","TRIGLYCERIDES","mg/dl","2571-8","mg/dL"
"EPIC","4487","TRIGLYCERIDES","mf/dL","2571-8","mg/dL"
"EPIC","4487","TRIGLYCERIDES","mng/dL","2571-8","mg/dL"
"EPIC","4224","RBC MORPHOLOGY-1",NA,"6742-1",NA
"EPIC","8502","ANTIBODY SCREEN",NA,"890-4",NA
"EPIC","8502","ANTIBODY SCREEN","<15 IU/mL","890-4",NA
"EPIC","4523","U-BLOOD",NA,"726-0","mg/dL"
"EPIC","4523","U-BLOOD","mg/dL","726-0","mg/dL"
"EPIC","2848","CHOL/HDL CHOL RATIO",NA,"9830-1","ratio"
"EPIC","2848","CHOL/HDL CHOL RATIO","ratio","9830-1","ratio"
"EPIC","2848","CHOL/HDL CHOL RATIO","MG/DL","9830-1","ratio"
"EPIC","2848","CHOL/HDL CHOL RATIO","ratio units","9830-1","ratio"
"EPIC","6097","SURGICAL PATHOLOGY",NA,"11529-5",NA
"EPIC","4225","RBC MORPHOLOGY-2",NA,"6742-1",NA
"EPIC","2503","AMYLASE, BLD","U/L","76630-3","U/L"
"EPIC","2503","AMYLASE, BLD",NA,"76630-3","U/L"
"EPIC","2503","AMYLASE, BLD","mg/dl","76630-3","U/L"
"EPIC","14817","BILI,TOT",NA,"1975-2","mg/dL"
"EPIC","14817","BILI,TOT","mg/dL","1975-2","mg/dL"
"EPIC","11792","ALBUMIN",NA,"1751-7","g/L;g/dL; mg/dL"
"EPIC","11792","ALBUMIN","g/dL","1751-7","g/L;g/dL; mg/dL"
"EPIC","11792","ALBUMIN","Relative %","13992-3","%"
"EPIC","14330","ALT",NA,"1742-6","U/L"
"EPIC","14330","ALT","U/L","1742-6","U/L"
"EPIC","14355","AST",NA,"1920-8","U/L"
"EPIC","14355","AST","U/L","1920-8","U/L"
"EPIC","14820","ALK PHOS",NA,"6768-6","U/L"
"EPIC","14820","ALK PHOS","U/L","6768-6","U/L"
"EPIC","14819","TP",NA,"2885-2","g/L;g/dL"
"EPIC","14819","TP","g/dL","2885-2","g/L;g/dL"
"EPIC","3631","LDL/HDL RATIO",NA,"11054-4","ratio"
"EPIC","4024","PH , ART (POCT)",NA,"2744-1","pH"
"EPIC","4024","PH , ART (POCT)","pH","2744-1","pH"
"EPIC","3961","PCO2 , ART (POCT)","MM HG","2019-8","mm Hg"
"EPIC","3961","PCO2 , ART (POCT)","mmHg","2019-8","mm Hg"
"EPIC","17759","CULTURE",NA,"6463-4",NA
"EPIC","4091","PO2 , ART (POCT)","MM HG","2703-7","mm Hg"
"EPIC","3883","O2 SAT, ART (POCT)","%","2708-6","%"
"EPIC","4454","TOT CO2-ART (POCT)","MEQ/L","2026-3","mmol/L"
"EPIC","2628","BASE EX-ART (POCT)","MMOL/L","1925-7","mmol/L"
"EPIC","3374","HEMATOCRIT-ART(POCT)","%","32354-3","%"
"EPIC","4673","WB GLUCOSE-ART (POCT)","MG/DL","41651-1","mg/dL"
"EPIC","4673","WB GLUCOSE-ART (POCT)","mg/dL","41651-1","mg/dL"
"EPIC","4683","WB LACTATE-ART (POCT)","MMOL/L","2518-9","mmol/L"
"EPIC","4683","WB LACTATE-ART (POCT)",NA,"2518-9","mmol/L"
"EPIC","8500","ABO GROUP",NA,"883-9",NA
"EPIC","4226","RBC MORPHOLOGY-3",NA,"6742-1",NA
"EPIC","4606","U-WBC","/HPF","5821-4","/HPF"
"EPIC","4606","U-WBC","/hpf","5821-4","/HPF"
"EPIC","4606","U-WBC",NA,"5821-4","/HPF"
"EPIC","4583","U-RBC","/HPF","13945-1","/HPF"
"EPIC","4583","U-RBC","/hpf","13945-1","/HPF"
"EPIC","4583","U-RBC",NA,"13945-1","/HPF"
"EPIC","8561","RH TYPE",NA,"10331-7",NA
"EPIC","4492","TROPONIN-I","NG/ML","10839-9","ug/L;ng/mL"
"EPIC","4492","TROPONIN-I",NA,"10839-9","ug/L;ng/mL"
"EPIC","3382","HEMOGLOBIN A1C","%","4548-4","%"
"EPIC","3382","HEMOGLOBIN A1C",NA,"4548-4","%"
"EPIC","3382","HEMOGLOBIN A1C","g/dL","41995-2","g/dL"
"EPIC","2707","BLOOD CULTURE",NA,"600-7",NA
"EPIC","4587","URIC ACID-BLD","MG/DL","3084-1","mg/dL"
"EPIC","4587","URIC ACID-BLD","mg/dL","3084-1","mg/dL"
"EPIC","4587","URIC ACID-BLD",NA,"3084-1","mg/dL"
"EPIC","4378","SYPHILIS RPR",NA,"20507-0",NA
"EPIC","2705","BLOOD - DIPSTICK",NA,"5794-3",NA
"EPIC","2705","BLOOD - DIPSTICK","mg/dL","5794-3",NA
"EPIC","3656","LEUKOCYTES - DIPSTICK",NA,"20408-1","Leu/uL; WBCS/uL"
"EPIC","3656","LEUKOCYTES - DIPSTICK","Negative","5799-2",NA
"EPIC","3656","LEUKOCYTES - DIPSTICK","500","5799-2",NA
"EPIC","3280","GLUCOSE - DIPSTICK","mg/dL","5792-7","mg/dL"
"EPIC","3280","GLUCOSE - DIPSTICK","MG/DL","5792-7","mg/dL"
"EPIC","3280","GLUCOSE - DIPSTICK",NA,"5792-7","mg/dL"
"EPIC","2678","BILIRUBIN - DIPSTICK",NA,"20505-4","mg/dL"
"EPIC","2678","BILIRUBIN - DIPSTICK","mg/dL","20505-4","mg/dL"
"EPIC","2678","BILIRUBIN - DIPSTICK","MG/DL","20505-4","mg/dL"
"EPIC","4331","SPEC GRAVITY-DIPSTICK",NA,"5811-5",NA
"EPIC","4331","SPEC GRAVITY-DIPSTICK","200ery","5811-5",NA
"EPIC","4331","SPEC GRAVITY-DIPSTICK","Trace","5811-5",NA
"EPIC","4149","PROTEIN - DIPSTICK",NA,"5804-0","mg/dL"
"EPIC","4149","PROTEIN - DIPSTICK","mg/dL","5804-0","mg/dL"
"EPIC","4149","PROTEIN - DIPSTICK","MG/DL","5804-0","mg/dL"
"EPIC","4149","PROTEIN - DIPSTICK","mg/dl","5804-0","mg/dL"
"EPIC","3866","NITRITE - DIPSTICK",NA,"5802-4",NA
"EPIC","3866","NITRITE - DIPSTICK","mg/dL","5802-4",NA
"EPIC","3866","NITRITE - DIPSTICK","Negative","5802-4",NA
"EPIC","3605","KETONES - DIPSTICK",NA,"5797-6","mg/dL"
"EPIC","3605","KETONES - DIPSTICK","mg/dL","5797-6","mg/dL"
"EPIC","3605","KETONES - DIPSTICK","mg","5797-6","mg/dL"
"EPIC","4020","PH - DIPSTICK",NA,"5803-2","pH"
"EPIC","4591","UROBILINOGEN - DIPSTICK",NA,"20405-7","mg/dL"
"EPIC","4591","UROBILINOGEN - DIPSTICK","MG/DL","20405-7","mg/dL"
"EPIC","4591","UROBILINOGEN - DIPSTICK","E.U./dL","19161-9","Ehrlich units/dL"
"EPIC","4591","UROBILINOGEN - DIPSTICK","E.U. /dL","19161-9","Ehrlich units/dL"
"EPIC","4591","UROBILINOGEN - DIPSTICK","E.U./DL","19161-9","Ehrlich units/dL"
"EPIC","4591","UROBILINOGEN - DIPSTICK","E.U/dL","19161-9","Ehrlich units/dL"
"EPIC","4591","UROBILINOGEN - DIPSTICK","e.u./dL","19161-9","Ehrlich units/dL"
"EPIC","4591","UROBILINOGEN - DIPSTICK","E.U. / dL","19161-9","Ehrlich units/dL"
"EPIC","4591","UROBILINOGEN - DIPSTICK","E.U.","19161-9","Ehrlich units/dL"
"EPIC","4735","CULTURE URINE",NA,"630-4",NA
"EPIC","4735","CULTURE URINE","CFU","630-4",NA
"EPIC","4519","U-BACTERIA",NA,"630-4",NA
"EPIC","4672","WB GLUCOSE , VEN","MG/DL","41652-9","mg/dL"
"EPIC","4672","WB GLUCOSE , VEN","mg/dL","41652-9","mg/dL"
"EPIC","4672","WB GLUCOSE , VEN",NA,"41652-9","mg/dL"
"EPIC","4227","RBC MORPHOLOGY-4",NA,"6742-1",NA
"EPIC","3373","HEMATOCRIT , VEN","%","41654-5","%"
"EPIC","3373","HEMATOCRIT , VEN",NA,"41654-5","%"
"EPIC","3373","HEMATOCRIT , VEN","L/L","41654-5","%"
"EPIC","3373","HEMATOCRIT , VEN","fL","41654-5","%"
"EPIC","3373","HEMATOCRIT , VEN","G/DL","41654-5","%"
"EPIC","3373","HEMATOCRIT , VEN","%L","41654-5","%"
"EPIC","4069","PLATELET ESTIMATE",NA,"49497-1","10*3/mm3"
"EPIC","2740","BUN/CREAT",NA,"3097-3","mg/mg creatinine"
"EPIC","2740","BUN/CREAT","Ratio","3097-3","mg/mg creatinine"
"EPIC","2740","BUN/CREAT","ratio","3097-3","mg/mg creatinine"
"EPIC","18565","MG","mg/dL","19123-9","mg/dL"
"EPIC","18565","MG",NA,"2601-3","mmol/L"
"EPIC","4453","TOT CO2 , VEN(POCT)","MEQ/L","48391-7","mmol/L"
"EPIC","4453","TOT CO2 , VEN(POCT)","mEq/L","48391-7","mmol/L"
"EPIC","4453","TOT CO2 , VEN(POCT)",NA,"48391-7","mmol/L"
"EPIC","4675","WB GLUCOSE-VEN (POCT)","mg/dL","41652-9","mg/dL"
"EPIC","4675","WB GLUCOSE-VEN (POCT)","MG/DL","41652-9","mg/dL"
"EPIC","3372","HEMATOCRIT , ART",NA,"32354-3","%"
"EPIC","3372","HEMATOCRIT , ART","%","32354-3","%"
"EPIC","3376","HEMATOCRIT-VEN(POCT)","%","41654-5","%"
"EPIC","3376","HEMATOCRIT-VEN(POCT)",NA,"41654-5","%"
"EPIC","4023","PH - ART",NA,"2744-1","pH"
"EPIC","4751","POTASSIUM-SERUM","mmol/L","2823-3","mmol/L"
"EPIC","4751","POTASSIUM-SERUM","MEQ/L","2823-3","mmol/L"
"EPIC","4751","POTASSIUM-SERUM","mEq/L","2823-3","mmol/L"
"EPIC","4751","POTASSIUM-SERUM",NA,"2823-3","mmol/L"
"EPIC","6137","VITAMIN D, 25 HYDROXY","NG/ML","1989-3","ng/mL"
"EPIC","6137","VITAMIN D, 25 HYDROXY","ng/mL","1989-3","ng/mL"
"EPIC","6137","VITAMIN D, 25 HYDROXY",NA,"1989-3","ng/mL"
"EPIC","6137","VITAMIN D, 25 HYDROXY","ng/dL","1989-3","ng/mL"
"EPIC","6137","VITAMIN D, 25 HYDROXY","ng/ml","1989-3","ng/mL"
"EPIC","16464","CARBON DIOXIDE, TOTAL","mmol/L","2028-9","mmol/L"
"EPIC","16464","CARBON DIOXIDE, TOTAL","MEQ/L","2028-9","mmol/L"
"EPIC","16464","CARBON DIOXIDE, TOTAL","mEq/L","2028-9","mmol/L"
"EPIC","16464","CARBON DIOXIDE, TOTAL",NA,"2028-9","mmol/L"
"EPIC","3953","PATIENT TEMP(POCT)","oC","8310-5","deg C"
"EPIC","3277","GLOBULIN","g/dL","10834-0","g/L"
"EPIC","3277","GLOBULIN","g/dl","10834-0","g/L"
"EPIC","3277","GLOBULIN",NA,"10834-0","g/L"
"EPIC","3277","GLOBULIN","G/DL","10834-0","g/L"
"EPIC","3277","GLOBULIN","gm/dL","10834-0","g/L"
"EPIC","8527","TYPE AND SCREEN",NA,"882-1",NA
"EPIC","2983","CPK-BLD","U/L","2157-6","U/L"
"EPIC","2983","CPK-BLD",NA,"2157-6","U/L"
"EPIC","4135","PROGRAF(FK-506),RANDOM","NG/ML","11253-2","ug/L;ng/mL"
"EPIC","4135","PROGRAF(FK-506),RANDOM",NA,"11253-2","ug/L;ng/mL"
"EPIC","4135","PROGRAF(FK-506),RANDOM","ng/mL","11253-2","ug/L;ng/mL"
"EPIC","4135","PROGRAF(FK-506),RANDOM","mcg/L","11253-2","ug/L;ng/mL"
"EPIC","4135","PROGRAF(FK-506),RANDOM","ng/ml","11253-2","ug/L;ng/mL"
"EPIC","4135","PROGRAF(FK-506),RANDOM","mg/mL","11253-2","ug/L;ng/mL"
"EPIC","4135","PROGRAF(FK-506),RANDOM","NG.ML","11253-2","ug/L;ng/mL"
"EPIC","16473","ALT(SGPT)","IU/L","1742-6","U/L"
"EPIC","16473","ALT(SGPT)","U/L","1742-6","U/L"
"EPIC","16473","ALT(SGPT)",NA,"1742-6","U/L"
"EPIC","12343","AST (SGOT)","IU/L","1920-8","U/L"
"EPIC","12343","AST (SGOT)","U/L","1920-8","U/L"
"EPIC","12343","AST (SGOT)",NA,"1920-8","U/L"
"EPIC","17838","ALKALINE PHOSPHATASE","IU/L","6768-6","U/L"
"EPIC","17838","ALKALINE PHOSPHATASE","U/L","6768-6","U/L"
"EPIC","17838","ALKALINE PHOSPHATASE",NA,"6768-6","U/L"
"EPIC","2630","BASE EXCESS , ART","MMOL/L","1925-7","mmol/L"
"EPIC","2630","BASE EXCESS , ART",NA,"1925-7","mmol/L"
"EPIC","3885","O2 SATURATION - ART","%","2708-6","%"
"EPIC","3885","O2 SATURATION - ART",NA,"2708-6","%"
"EPIC","4090","PO2 , ART","MM HG","2703-7","mm Hg"
"EPIC","4090","PO2 , ART",NA,"2703-7","mm Hg"
"EPIC","3960","PCO2 , ART","MM HG","2019-8","mm Hg"
"EPIC","3960","PCO2 , ART",NA,"2019-8","mm Hg"
"EPIC","12007","CLARITY - DIPSTICK",NA,"32167-9",NA
"EPIC","12006","APPEARANCE - DIPSTICK",NA,"5767-9",NA
"EPIC","4541","U-EPITHELIAL","/HPF","5787-7","/HPF"
"EPIC","4541","U-EPITHELIAL",NA,"5787-7","/HPF"
"EPIC","26587","PRO TIME","SECONDS","5902-2","s"
"EPIC","11490","UNIT NUMBER",NA,"934-0",NA
"EPIC","4026","PH , VEN (POCT)",NA,"2746-6","pH"
"EPIC","4093","PO2 , VEN (POCT)","MM HG","2705-2","mm Hg"
"EPIC","4093","PO2 , VEN (POCT)",NA,"2705-2","mm Hg"
"EPIC","3963","PCO2 , VEN (POCT)","MM HG","2021-4","mm Hg"
"EPIC","3963","PCO2 , VEN (POCT)",NA,"2021-4","mm Hg"
"EPIC","2627","BASE EX , VEN(POCT)","MMOL/L","1927-3","mmol/L"
"EPIC","2627","BASE EX , VEN(POCT)",NA,"1927-3","mmol/L"
"EPIC","4685","WB LACTATE-VEN (POCT)","MMOL/L","32133-1","mmol/L"
"EPIC","10913","IMMATURE GRAN#","x10E3/uL","51584-1","10*9/L"
"EPIC","10913","IMMATURE GRAN#","x10 3/uL","51584-1","10*9/L"
"EPIC","10913","IMMATURE GRAN#","X103/UL","51584-1","10*9/L"
"EPIC","10912","IMMATURE GRAN%","%","38518-7","%"
"EPIC","10912","IMMATURE GRAN%",NA,"38518-7","%"
"EPIC","3881","O2 SAT , VEN (POCT)","%","2711-0","%"
"EPIC","14806","ABO/RH(D)",NA,"882-1",NA
"EPIC","17941","BLOOD, URINE",NA,"5794-3",NA
"EPIC","18293","GLUCOSE, URINE","mg/dL","5792-7","mg/dL"
"EPIC","18293","GLUCOSE, URINE",NA,"5792-7","mg/dL"
"EPIC","18293","GLUCOSE, URINE","MG/DL","5792-7","mg/dL"
"EPIC","18510","LEUKOCYTES ESTERASE",NA,"5799-2",NA
"EPIC","18475","KETONES, URINE","mg/dL","5797-6","mg/dL"
"EPIC","18475","KETONES, URINE",NA,"5797-6","mg/dL"
"EPIC","18475","KETONES, URINE","MG/DL","5797-6","mg/dL"
"EPIC","18068","COLOR",NA,"5778-6",NA
"EPIC","17936","BILIRUBIN, URINE",NA,"5770-3",NA
"EPIC","17881","APPEARANCE",NA,"33511-7",NA
"EPIC","18888","SPECIFIC GRAVITY",NA,"5811-5",NA
"EPIC","18620","NITRITES",NA,"5802-4",NA
"EPIC","18993","UROBILINOGEN","mg/dL","3107-0","mg/dL"
"EPIC","18993","UROBILINOGEN",NA,"3107-0","mg/dL"
"EPIC","18699","PH, URINE",NA,"5803-2","pH"
"EPIC","8821","ABS NEUTROPHILS","x10 3/uL","751-8","10*9/L"
"EPIC","8821","ABS NEUTROPHILS","x10E3/uL","751-8","10*9/L"
"EPIC","8821","ABS NEUTROPHILS","CELLS/MM3","751-8","10*9/L"
"EPIC","8821","ABS NEUTROPHILS","X103/UL","751-8","10*9/L"
"EPIC","8821","ABS NEUTROPHILS",NA,"751-8","10*9/L"
"EPIC","2619","BAND CELL","%","764-1","%"
"EPIC","2619","BAND CELL",NA,"764-1","%"
"EPIC","4458","TOTAL CO2 , ART","MEQ/L","2026-3","mmol/L"
"EPIC","9998","EOSINOPHIL","%","713-8","%"
"EPIC","9998","EOSINOPHIL",NA,"713-8","%"
"EPIC","3590","IRON, SERUM","MCG/DL","2498-4","ug/L"
"EPIC","3590","IRON, SERUM","ug/dL","2498-4","ug/L"
"EPIC","3590","IRON, SERUM",NA,"2498-4","ug/L"
"EPIC","3590","IRON, SERUM","mcg/dL","2498-4","ug/L"
"EPIC","3207","FERRITIN","NG/ML","2276-4","ug/L;ng/mL"
"EPIC","3207","FERRITIN","ng/mL","2276-4","ug/L;ng/mL"
"EPIC","3207","FERRITIN",NA,"2276-4","ug/L;ng/mL"
"EPIC","3406","HEPATITIS BS AG",NA,"5196-1",NA
"EPIC","4638","VITAMIN B12, SERUM","pg/ml","2132-9","pg/mL"
"EPIC","4638","VITAMIN B12, SERUM","pg/mL","2132-9","pg/mL"
"EPIC","4638","VITAMIN B12, SERUM",NA,"2132-9","pg/mL"
"EPIC","4638","VITAMIN B12, SERUM","PG/ML","2132-9","pg/mL"
"EPIC","21448","TRIGLYCERIDES","mg/dL","2571-8","mg/dL"
"EPIC","3378","HEMOGLOBIN, ART",NA,"30313-1","g/dL"
"EPIC","3378","HEMOGLOBIN, ART","G/DL","30313-1","g/dL"
"EPIC","3378","HEMOGLOBIN, ART","g/dL","30313-1","g/dL"
"EPIC","3378","HEMOGLOBIN, ART","gm/dL","30313-1","g/dL"
"EPIC","3378","HEMOGLOBIN, ART","g/dl","30313-1","g/dL"
"EPIC","3378","HEMOGLOBIN, ART","GM/DL","30313-1","g/dL"
"EPIC","3955","PATIENT TEMP-A","oC","8328-7","deg F; deg C"
"EPIC","4228","RBC MORPHOLOGY-5",NA,"6742-1",NA
"EPIC","2888","CO2 (POCT)",NA,"2028-9","mmol/L"
"EPIC","2888","CO2 (POCT)","mmol/l","2028-9","mmol/L"
"EPIC","2888","CO2 (POCT)","mmol/L","2028-9","mmol/L"
"EPIC","2888","CO2 (POCT)","MMOL/L","2028-9","mmol/L"
"EPIC","4403","T4, FREE","NG/DL","3024-7","ng/dL"
"EPIC","4403","T4, FREE","ng/dL","3024-7","ng/dL"
"EPIC","4403","T4, FREE","NG\DL","3024-7","ng/dL"
"EPIC","4403","T4, FREE",NA,"3024-7","ng/dL"
"EPIC","4403","T4, FREE","UG/DL","3024-7","ng/dL"
"EPIC","14807","TROPONIN I","ng/mL","10839-9","ug/L;ng/mL"
"EPIC","14807","TROPONIN I",NA,"10839-9","ug/L;ng/mL"
"EPIC","14807","TROPONIN I","NG/ML","10839-9","ug/L;ng/mL"
"EPIC","11526","BLOOD EXPIRATION DATE",NA,"935-7",NA
"EPIC","4435","TIBC","MCG/DL","2500-7","ug/dL"
"EPIC","4435","TIBC",NA,"2500-7","ug/dL"
"EPIC","4435","TIBC","ug/dL","2500-7","ug/dL"
"EPIC","4435","TIBC","mcg/dL","2500-7","ug/dL"
"EPIC","4472","TRANSFERRIN SAT","%","2502-3","%"
"EPIC","4472","TRANSFERRIN SAT",NA,"2502-3","%"
"EPIC","11543","BLOOD TYPE",NA,"882-1",NA
"EPIC","16480","VLDL CHOLESTEROL CAL","mg/dL","13458-5","mg/dL"
"EPIC","16480","VLDL CHOLESTEROL CAL",NA,"13458-5","mg/dL"
"EPIC","3886","O2 SATURATION, VEN","%","2711-0","%"
"EPIC","4025","PH , VEN",NA,"2746-6","pH"
"EPIC","3962","PCO2 , VEN","MM HG","2021-4","mm Hg"
"EPIC","4092","PO2 , VEN","MM HG","2705-2","mm Hg"
"EPIC","2631","BASE EXCESS , VEN","MMOL/L","1927-3","mmol/L"
"EPIC","4459","TOTAL CO2 , VEN","MEQ/L","48391-7","mmol/L"
"EPIC","14818","BILI,DIR","mg/dL","1968-7","mg/dL"
"EPIC","14818","BILI,DIR",NA,"1968-7","mg/dL"
"EPIC","4681","WB LACTATE , ART","MMOL/L","2518-9","mmol/L"
"EPIC","4681","WB LACTATE , ART",NA,"2518-9","mmol/L"
"EPIC","6140","CHLAMYDIA TRACHOMATIS DNA AMP",NA,"21613-5",NA
"EPIC","6141","NEISSERIA GONORR DNA AMP",NA,"24111-7",NA
"EPIC","4671","WB GLUCOSE , ART","MG/DL","41651-1","mg/dL"
"EPIC","4671","WB GLUCOSE , ART","mg/dL","41651-1","mg/dL"
"EPIC","4671","WB GLUCOSE , ART",NA,"41651-1","mg/dL"
